name	logFC	P.Value	t	TFDatabase
CPT1A	-0.231412	0.659761799576905	-0.456111	absent
ZNF181	-0.231664	0.441848557727202	-0.806735	absent
ZNF254	-0.231664	0.441848557727202	-0.806735	absent
ZNF287	-0.231664	0.441848557727202	-0.806735	absent
ZNF302	-0.231664	0.441848557727202	-0.806735	absent
ZNF311	-0.231664	0.441848557727202	-0.806735	absent
ZNF449	-0.231664	0.441848557727202	-0.806735	absent
ZNF460	-0.231664	0.441848557727202	-0.806735	absent
ZNF485	-0.231664	0.441848557727202	-0.806735	absent
ZNF550	-0.231664	0.441848557727202	-0.806735	absent
ZNF570	-0.231664	0.441848557727202	-0.806735	absent
ZNF599	-0.231664	0.441848557727202	-0.806735	absent
ZNF66	-0.231664	0.441848557727202	-0.806735	absent
ZNF717	-0.231664	0.441848557727202	-0.806735	absent
ZNF721	-0.231664	0.441848557727202	-0.806735	absent
ZNF737	-0.231664	0.441848557727202	-0.806735	absent
ZNF789	-0.231664	0.441848557727202	-0.806735	absent
ZNF84	-0.231664	0.441848557727202	-0.806735	absent
ZNF841	-0.231664	0.441848557727202	-0.806735	absent
ZNF90	-0.231664	0.441848557727202	-0.806735	absent
ZNF93	-0.231664	0.441848557727202	-0.806735	absent
ZSCAN20	-0.231664	0.441848557727202	-0.806735	absent
DNAH11	-0.231894	0.810860924338099	-0.246894	absent
WASF2	-0.231937	0.0489110528492007	-2.297128	absent
PRRG4	-0.23195	0.327034137178002	-1.040087	absent
CAD	-0.232019	0.597005981616839	-0.54923	absent
SASS6	-0.232181	0.415586708706269	-0.855875	absent
SIPA1L3	-0.232429	0.489570323428077	-0.72225	absent
UBP1	-0.232543	0.478191313529944	-0.741888	absent
MARK2	-0.232978	0.661316397831347	-0.453861	absent
MAPK3	-0.233401	0.633779277304191	-0.494095	absent
TJP1	-0.233494	0.231796447871532	-1.287915	absent
WASH2P	-0.233495	0.606595740046217	-0.534684	absent
WASH3P	-0.233495	0.606595740046217	-0.534684	absent
WASHC1	-0.233495	0.606595740046217	-0.534684	absent
TCHP	-0.233522	0.389913016882371	-0.906062	absent
UBR4	-0.2336	0.509941575431038	-0.687806	absent
PKMYT1	-0.233736	0.604375931792842	-0.53804	absent
PEBP1	-0.234126	0.488957436931582	-0.723301	absent
TPRA1	-0.234158	0.6317220732284	-0.497135	absent
COX16	-0.23425	0.584648279873802	-0.568161	absent
ZC3HAV1	-0.234396	0.478150814891957	-0.741958	absent
POLD2	-0.235	0.67104046536196	-0.439846	absent
SPTAN1	-0.235293	0.410322979706322	-0.865982	absent
CAMSAP3	-0.235556	0.225094001376904	-1.308341	absent
SUPT7L	-0.235677	0.551193372360729	-0.620561	absent
ZNF711	-0.235706	0.317791082525103	-1.061398	absent
MAPRE3	-0.235806	0.579320373979491	-0.576391	absent
AKT1S1	-0.235937	0.487972900169541	-0.724989	absent
MYO1B	-0.235977	0.56526751585433	-0.598303	absent
RPL24	-0.236018	0.65219479664189	-0.467097	absent
MTAP	-0.236306	0.739316253073319	-0.343866	absent
SMARCD2	-0.236532	0.675806862092929	-0.433011	absent
PACSIN2	-0.236688	0.173166697530917	-1.487164	absent
CLDND1	-0.236735	0.306873134311462	-1.087199	absent
ADD1	-0.236773	0.0962215260375422	-1.87054	absent
PRRC2B	-0.23706	0.235767658396433	-1.276046	absent
SHMT2	-0.237164	0.667320407441528	-0.445196	absent
DHX34	-0.237321	0.711793894467575	-0.382084	absent
ATP5ME	-0.237579	0.6183624740103	-0.517002	absent
KIF2A	-0.237676	0.486378645337742	-0.727729	absent
SCAMP3	-0.237746	0.339163500197514	-1.012814	absent
CAT	-0.238147	0.63467226060964	-0.492777	absent
MAGED1	-0.238237	0.359439153622088	-0.96883	absent
TRIP10	-0.238347	0.529335686578068	-0.655799	absent
M6PR	-0.238429	0.443219379070959	-0.804226	absent
NDUFS1	-0.238624	0.47137353241716	-0.753799	absent
ARMC1	-0.239096	0.555700906643696	-0.613397	absent
PTGFRN	-0.239143	0.275858964882368	-1.16467	absent
F11R	-0.239292	0.548205873562413	-0.625328	absent
CHCHD2P9	-0.23939	0.709319999658713	-0.385549	absent
WNK3	-0.239407	0.581968996295685	-0.572294	absent
ACACA	-0.239542	0.596344355184843	-0.550238	absent
AGPS	-0.240026	0.435633794693413	-0.818179	absent
GPANK1	-0.240057	0.448408706124652	-0.794774	absent
TMED7	-0.240059	0.4705277901765	-0.755284	absent
POF1B	-0.240889	0.805068101343581	-0.254637	absent
TSPAN3	-0.24139	0.473660145185096	-0.749792	absent
SPRR2A	-0.241617	0.745772286169299	-0.334982	absent
SPRR2B	-0.241617	0.745772286169299	-0.334982	absent
SPRR2D	-0.241617	0.745772286169299	-0.334982	absent
SPRR2E	-0.241617	0.745772286169299	-0.334982	absent
SPRR2G	-0.241617	0.745772286169299	-0.334982	absent
BLMH	-0.241699	0.714992204592955	-0.377613	absent
HPCA	-0.241737	0.469284167273474	-0.757471	absent
HPCAL1	-0.241737	0.469284167273474	-0.757471	absent
PKLR	-0.243288	0.646190673505591	-0.475857	absent
CCNH	-0.243348	0.440250426767997	-0.809668	absent
NUS1	-0.243574	0.555466066248211	-0.61377	absent
RPLP2	-0.244004	0.502975188627622	-0.699486	absent
ARL1	-0.244073	0.656496880160102	-0.460843	absent
CBR1	-0.24439	0.411990285813799	-0.862771	absent
WDR5	-0.244438	0.50915675854464	-0.689117	absent
CLASP1	-0.244452	0.175249431300697	-1.479143	absent
FAHD2A	-0.24462	0.534622133234847	-0.647198	absent
FAHD2B	-0.24462	0.534622133234847	-0.647198	absent
CP	-0.244817	0.66360161624758	-0.450559	absent
PHPT1	-0.244913	0.544464018307585	-0.631321	absent
FAM120A	-0.244957	0.249203989255014	-1.237088	absent
STT3A	-0.245021	0.603259048132658	-0.539731	absent
VAPB	-0.245035	0.267331122714532	-1.187193	absent
IGHG1	-0.245115	0.72112848556972	-0.369056	absent
XPNPEP3	-0.245308	0.61495632361653	-0.522102	absent
VNN1	-0.245677	0.683590647405535	-0.421896	absent
SECISBP2	-0.245681	0.435950896277818	-0.817592	absent
GET1	-0.245734	0.551310376523257	-0.620375	absent
FKBP3	-0.245786	0.575066238786622	-0.582992	absent
TRABD	-0.245848	0.546640117457681	-0.627833	absent
PDCD7	-0.246268	0.510184537818298	-0.687401	absent
KRT6A	-0.246498	0.479982110620193	-0.738778	absent
RDH11	-0.246562	0.611998680222432	-0.526543	absent
ABCB7	-0.246641	0.583530618975209	-0.569884	absent
HSD17B10	-0.246714	0.685617523225416	-0.419011	absent
UNK	-0.24676	0.425163696959786	-0.837713	absent
MAVS	-0.247163	0.548195842161544	-0.625344	absent
STARD3NL	-0.247183	0.538647620278621	-0.640683	absent
STAT1	-0.247196	0.425969797299448	-0.836198	absent
WNK2	-0.247273	0.375455431093244	-0.935375	absent
POLR3H	-0.247569	0.643714801566472	-0.479482	absent
SLC25A3	-0.2476	0.484938098960062	-0.730209	absent
PCCA	-0.247645	0.431903811723046	-0.825101	absent
IFNGR1	-0.248184	0.294557621648072	-1.117181	absent
RBPMS	-0.248442	0.43744384130594	-0.814835	absent
KRT8	-0.24853	0.492104210203564	-0.717917	absent
ECM1	-0.249494	0.660341165329078	-0.455272	absent
DSC2	-0.249919	0.448708447406214	-0.79423	absent
NUDT1	-0.25009	0.469572600351983	-0.756964	absent
EPB41L3	-0.250221	0.304930749816082	-1.091864	absent
ANAPC5	-0.250277	0.201200750446512	-1.385631	absent
GRK6	-0.250277	0.726431036633436	-0.361686	absent
GBA2	-0.250383	0.526933552004686	-0.659724	absent
UBXN4	-0.250705	0.558434385251579	-0.609069	absent
L2HGDH	-0.251354	0.594982074107948	-0.552315	absent
PPP2R3C	-0.251395	0.580753956966689	-0.574172	absent
SGF29	-0.251483	0.649796812460406	-0.470591	absent
CNN1	-0.252594	0.325459280385972	-1.043685	absent
HTT	-0.25359	0.417380917926805	-0.852451	absent
AKAP9	-0.25385	0.22741121043326	-1.301222	absent
NKD2	-0.254074	0.382723162788404	-0.920539	absent
HELZ	-0.255099	0.348641984610452	-0.992013	absent
TONSL	-0.255686	0.366387623165058	-0.954183	absent
BSDC1	-0.255807	0.672276436570902	-0.438072	absent
NDUFV1	-0.255921	0.582267316226301	-0.571834	absent
MRPL39	-0.256115	0.647239926634284	-0.474324	absent
ZNF658	-0.256305	0.461819424283881	-0.770681	absent
CDV3	-0.256328	0.592544800425665	-0.556039	absent
CPS1	-0.256377	0.45225713063855	-0.787811	absent
CTAGE1	-0.256428	0.508790541086405	-0.689729	absent
NDFIP2	-0.256521	0.334095331414258	-1.024118	absent
ITPR3	-0.25669	0.618197843309324	-0.517248	absent
SLC25A11	-0.256732	0.673798150689085	-0.435889	absent
FAM219B	-0.256833	0.661774061830342	-0.453199	absent
TACC2	-0.257349	0.309594891555621	-1.0807	absent
RAVER1	-0.257729	0.735935861351387	-0.348529	absent
CAST	-0.25795	0.419109313996241	-0.849161	absent
CBR3	-0.258112	0.458482613942514	-0.776632	absent
EPS15	-0.258421	0.53076283397044	-0.653472	absent
ITGA6	-0.258463	0.557359643208716	-0.610769	absent
PSEN2	-0.258896	0.463051234206708	-0.768492	absent
CGN	-0.258936	0.226146540965227	-1.305099	absent
EED	-0.259184	0.499216513136871	-0.70583	absent
PJA1	-0.259705	0.307799489053483	-1.084982	absent
GSTP1	-0.25971	0.556781030458038	-0.611685	absent
ENSA	-0.259932	0.55946288304729	-0.607444	absent
MRPL53	-0.260296	0.529514271910132	-0.655508	absent
PSME1	-0.260329	0.390433023519945	-0.905022	absent
VPS37B	-0.260651	0.418903698592158	-0.849552	absent
KLK5	-0.261032	0.739754854466822	-0.343261	absent
PSME2	-0.261081	0.555362882418884	-0.613933	absent
LAMA5	-0.261416	0.750427820802825	-0.328595	absent
LNPK	-0.261864	0.221917582376922	-1.318201	absent
TNNC2	-0.262018	0.693318107179505	-0.408085	absent
DERL2	-0.262058	0.601163260486808	-0.542909	absent
RNF130	-0.262665	0.470811159770799	-0.754786	absent
ME3	-0.262765	0.594765922695794	-0.552645	absent
FBXL2	-0.263091	0.589443639008601	-0.560789	absent
CEP295	-0.263263	0.301071664852295	-1.101202	absent
KRT26	-0.263303	0.791946136617805	-0.272241	absent
MAP1A	-0.26363	0.317997148473936	-1.060917	absent
UHRF1BP1L	-0.263708	0.331494639136676	-1.029969	absent
GIT1	-0.263743	0.347126706592323	-0.995309	absent
SLC4A2	-0.26384	0.0329650742814276	-2.543784	absent
IFT57	-0.264185	0.44876880399127	-0.794121	absent
HLA-B	-0.264218	0.42429037559764	-0.839358	absent
ME2	-0.26439	0.550140724440477	-0.622239	absent
PDZD8	-0.265642	0.089585609441292	-1.916086	absent
VAT1	-0.265683	0.365276244057426	-0.956512	absent
SIPA1L1	-0.265729	0.150737885433604	-1.579459	absent
LDB1	-0.265782	0.547088248286493	-0.627116	absent
LDB2	-0.265782	0.547088248286493	-0.627116	absent
PTK7	-0.265894	0.296658818292901	-1.111997	absent
TNIP1	-0.265951	0.253009788357895	-1.226371	absent
TMSB10	-0.266064	0.514335492827929	-0.68049	absent
TMSB4X	-0.266064	0.514335492827929	-0.68049	absent
R3HDM4	-0.266418	0.775808442617254	-0.294021	absent
PDIA4	-0.266666	0.331621907216667	-1.029682	absent
KIAA1191	-0.266826	0.557601906239863	-0.610386	absent
AP2A2	-0.266972	0.464922496702434	-0.765173	absent
C6orf47	-0.267233	0.485802682141927	-0.72872	absent
HAX1	-0.267518	0.337857201797274	-1.015715	absent
GLT8D1	-0.267618	0.13095718730484	-1.671775	absent
FAM184A	-0.267646	0.286677874587376	-1.13689	absent
NCAPG	-0.267902	0.541300532003442	-0.636405	absent
CCPG1	-0.267945	0.1405761678857	-1.625408	absent
PYGL	-0.268307	0.653669798353897	-0.46495	absent
AKAP2	-0.268365	0.488348270805481	-0.724345	absent
MRPL40	-0.268372	0.664411057469875	-0.44939	absent
TRAPPC12	-0.268891	0.230186732292074	-1.292775	absent
SDHB	-0.269151	0.62057011081612	-0.513704	absent
EIF4ENIF1	-0.269221	0.0676178217403646	-2.094022	absent
CSTF1	-0.269351	0.573263478273431	-0.585798	absent
MIPOL1	-0.269436	0.316807769048693	-1.063693	absent
REPS1	-0.269455	0.442353244481294	-0.805811	absent
CYSTM1	-0.269546	0.742564976817349	-0.339392	absent
CHMP5	-0.270269	0.577525136314035	-0.579173	absent
EXTL3	-0.27097	0.576532146485921	-0.580714	absent
ATP5PD	-0.271174	0.54315212351875	-0.633427	absent
FAT4	-0.27118	0.455158071184044	-0.782589	absent
DDIAS	-0.271246	0.421203575546119	-0.845188	absent
KIAA2013	-0.271283	0.487194038017913	-0.726327	absent
MAP1B	-0.271444	0.412386352447949	-0.862009	absent
GATD3	-0.272161	0.429077538437768	-0.830373	absent
GATD3B	-0.272161	0.429077538437768	-0.830373	absent
CYCS	-0.272191	0.433636165174552	-0.821881	absent
MLF2	-0.272203	0.161352593573952	-1.534352	absent
SLC30A9	-0.272257	0.54750679832031	-0.626446	absent
DBNL	-0.272442	0.420963854520272	-0.845643	absent
INTS13	-0.273871	0.217194282426306	-1.333086	absent
SRPRA	-0.274449	0.454381790780832	-0.783985	absent
LAMP2	-0.27455	0.652755502892408	-0.46628	absent
MRPL43	-0.274941	0.267422752493741	-1.186948	absent
CSNK1A1	-0.275353	0.501685653631401	-0.70166	absent
TLN1	-0.275693	0.286618686928268	-1.13704	absent
COG5	-0.27617	0.503184198706597	-0.699134	absent
UTP4	-0.276328	0.589524326013836	-0.560665	absent
NCSTN	-0.276699	0.334995252498346	-1.022101	absent
EXOC2	-0.276856	0.513210581865189	-0.68236	absent
CD276	-0.277037	0.644853938284571	-0.477813	absent
MACF1	-0.277051	0.293750892161741	-1.11918	absent
COLEC12	-0.277055	0.373123833659132	-0.940179	absent
PRKACB	-0.277681	0.423320885034804	-0.841186	absent
MTURN	-0.278187	0.394387684905328	-0.897149	absent
NOTCH2	-0.278296	0.422965995774993	-0.841856	absent
NECTIN1	-0.278557	0.499224890738596	-0.705816	absent
AP2M1	-0.278739	0.5563916475612	-0.612302	absent
GPR50	-0.279001	0.398337907368691	-0.889341	absent
FAM8A1	-0.279034	0.475048211922071	-0.747365	absent
KIF4B	-0.279226	0.363399756366612	-0.960456	absent
FAM177A1	-0.279275	0.53981514029099	-0.638799	absent
FXR2	-0.279278	0.402980539514295	-0.880234	absent
TARS2	-0.280475	0.428876488173075	-0.830749	absent
PTPN2	-0.280534	0.563616156057979	-0.600898	absent
EFNB1	-0.280558	0.57070403636873	-0.58979	absent
DMKN	-0.28059	0.396484745279823	-0.892997	absent
FKBP10	-0.280621	0.265686486633995	-1.191603	absent
PBX1	-0.280879	0.441935790419751	-0.806576	absent
PAXX	-0.281203	0.559664992521462	-0.607125	absent
EPPK1	-0.281463	0.452128475648107	-0.788044	absent
MACROD1	-0.281469	0.446896511447283	-0.797521	absent
EXOC4	-0.281562	0.57408804478535	-0.584514	absent
GRB2	-0.281807	0.448091614202122	-0.795349	absent
VPS4B	-0.281827	0.316624109224058	-1.064122	absent
ECI1	-0.281997	0.557018989541453	-0.611309	absent
ARFGEF2	-0.282433	0.276246030719453	-1.163661	absent
MARS1	-0.282574	0.47790058414396	-0.742394	absent
ERGIC1	-0.282766	0.345318686512131	-0.999257	absent
VRK2	-0.283294	0.573906153964088	-0.584797	absent
LAMP1	-0.283834	0.356933750092685	-0.974162	absent
PTPN18	-0.283924	0.660204807280739	-0.455469	absent
RTN3	-0.284191	0.120038203483631	-1.728356	absent
ZNF618	-0.284837	0.0710187853551123	-2.063114	absent
FAM120B	-0.285635	0.258023034978297	-1.212454	absent
BET1L	-0.285818	0.732806349394305	-0.352854	absent
ALDH1A3	-0.28599	0.662996169566786	-0.451433	absent
PLEKHA5	-0.286262	0.424567399471124	-0.838836	absent
SLC4A7	-0.286345	0.287308787796361	-1.135297	absent
VTN	-0.286716	0.582543777464926	-0.571407	absent
DIAPH1	-0.2868	0.427509933654611	-0.833307	absent
DCXR	-0.287057	0.633654933809878	-0.494279	absent
LMBRD1	-0.287113	0.331885778573473	-1.029087	absent
UBXN2A	-0.287132	0.571422525772084	-0.588668	absent
HSD17B7	-0.287522	0.616262845064492	-0.520144	absent
PKIG	-0.287774	0.654572258612965	-0.463638	absent
FYCO1	-0.28797	0.0181811925916399	-2.917896	absent
TFCP2	-0.288476	0.420248669995554	-0.846998	absent
TFCP2L1	-0.288476	0.420248669995554	-0.846998	absent
CXADR	-0.288892	0.653586180291556	-0.465072	absent
PLSCR1	-0.288933	0.504459470872032	-0.696989	absent
NPDC1	-0.289261	0.533735458282957	-0.648637	absent
HEATR6	-0.289279	0.506009353767593	-0.694387	absent
SLC25A26	-0.289439	0.679765016248553	-0.427352	absent
PRRC2C	-0.289465	0.355186265679718	-0.977898	absent
ATRN	-0.289478	0.265735460930625	-1.191472	absent
ATRNL1	-0.289478	0.265735460930625	-1.191472	absent
TMEM109	-0.289617	0.558530053464355	-0.608918	absent
EPHA4	-0.289623	0.548669265320626	-0.624588	absent
FHOD1	-0.289653	0.282267775987041	-1.148111	absent
MAN2B1	-0.28968	0.481058443407014	-0.736912	absent
LIMA1	-0.289869	0.430454059257791	-0.827802	absent
NUP210	-0.290149	0.198938438278071	-1.393352	absent
STAM	-0.290314	0.308102321762076	-1.084258	absent
DBN1	-0.29156	0.566984325565252	-0.595609	absent
IST1	-0.29178	0.563973230195256	-0.600336	absent
HPCAL4	-0.292199	0.259060788024766	-1.209601	absent
CHEK2	-0.292208	0.347601700678237	-0.994275	absent
PSMD9	-0.292577	0.504204253140813	-0.697418	absent
ZBED3	-0.292578	0.501941675961618	-0.701228	absent
TBL1X	-0.292658	0.40840963167386	-0.869678	absent
TBL1XR1	-0.292658	0.40840963167386	-0.869678	absent
RNPS1	-0.29272	0.608470006390637	-0.531855	absent
SDC1	-0.292815	0.652941800445852	-0.466009	absent
METTL16	-0.293729	0.345962460271575	-0.997849	absent
RING1	-0.293729	0.455626658239704	-0.781748	absent
PRMT5	-0.29384	0.414728974107496	-0.857516	absent
NDUFB1	-0.294725	0.12288573354312	-1.713157	absent
ARHGEF17	-0.29517	0.210879092021381	-1.353425	absent
CNNM4	-0.295482	0.422089354305871	-0.843512	absent
YIPF3	-0.296232	0.170169952938343	-1.498857	absent
PCDH7	-0.296298	0.472310732363231	-0.752155	absent
GARS1	-0.29644	0.499605045389168	-0.705173	absent
VPS37C	-0.296757	0.621223006473255	-0.512729	absent
ERLIN1	-0.296954	0.38638048371233	-0.913151	absent
SYNE2	-0.297043	0.420591194850189	-0.846349	absent
IDH1	-0.297882	0.537670188271247	-0.642263	absent
FARP1	-0.297897	0.113604889050994	-1.763964	absent
HEXB	-0.298819	0.623243743919974	-0.509718	absent
CEP170B	-0.299733	0.471193918718726	-0.754114	absent
MXRA7	-0.299778	0.472297519315127	-0.752178	absent
PUM1	-0.300069	0.0540305038665468	-2.234824	absent
MRPS21	-0.300243	0.519833780368457	-0.671389	absent
ATP6AP1	-0.300975	0.438163746517416	-0.813507	absent
UGGT1	-0.301019	0.41845842865218	-0.850399	absent
PCID2	-0.301282	0.437336474856563	-0.815033	absent
ETFDH	-0.301384	0.478624620271806	-0.741135	absent
GORASP2	-0.301692	0.399815133431144	-0.886435	absent
ANXA8	-0.30203	0.503987989000316	-0.697782	absent
ANXA8L1	-0.30203	0.503987989000316	-0.697782	absent
TNKS1BP1	-0.30218	0.347300742461418	-0.99493	absent
KLRG2	-0.302399	0.593476259958913	-0.554615	absent
HDHD5	-0.302609	0.558086291176964	-0.60962	absent
STIM1	-0.303	0.415856621211074	-0.855359	absent
ADGRL1	-0.303609	0.379192148320792	-0.927721	absent
RHBDD2	-0.303971	0.537295397863457	-0.642869	absent
ILVBL	-0.304035	0.482620566696816	-0.734209	absent
SNAP29	-0.304535	0.497141893105764	-0.709345	absent
FNBP1L	-0.30518	0.229220213620075	-1.295706	absent
STX8	-0.305383	0.453599498315939	-0.785392	absent
GOLGA5	-0.305482	0.384137983502484	-0.917675	absent
IDH3G	-0.305526	0.673862381031822	-0.435797	absent
LMO7	-0.305824	0.207191436791151	-1.365543	absent
ALDH2	-0.305843	0.620487463426722	-0.513827	absent
STAM2	-0.306526	0.280926562222288	-1.151551	absent
UBAP2	-0.306802	0.418996379240913	-0.849376	absent
R3HDM1	-0.306918	0.19874198014988	-1.394026	absent
TNFRSF10B	-0.307202	0.528915852569084	-0.656484	absent
ADD3	-0.307413	0.538439442730124	-0.64102	absent
RP2	-0.307649	0.255219854527664	-1.220208	absent
RETREG1	-0.308018	0.283382748620538	-1.145261	absent
AGFG1	-0.308136	0.340376458794154	-1.010128	absent
MAGI3	-0.308363	0.247139143462622	-1.24296	absent
EXD2	-0.308544	0.248872514154434	-1.238028	absent
NECTIN3	-0.310651	0.440091411944723	-0.80996	absent
EIF4H	-0.310816	0.524599541256933	-0.663549	absent
GLIPR2	-0.310819	0.237759569321989	-1.270156	absent
DTNB	-0.311239	0.299980370205122	-1.10386	absent
LZTS3	-0.311455	0.4269832319049	-0.834295	absent
KRT18	-0.311461	0.552592908357134	-0.618333	absent
CD40	-0.311758	0.460444911208393	-0.773129	absent
AP1AR	-0.312007	0.529495592607392	-0.655538	absent
ANXA2	-0.312735	0.558255437040167	-0.609352	absent
NEMP1	-0.313337	0.327645730613238	-1.038694	absent
GGCT	-0.313644	0.715449740288587	-0.376974	absent
BLOC1S4	-0.313993	0.0578140932823208	-2.19241	absent
MRPL57	-0.314633	0.63923070148683	-0.486063	absent
SPRY1	-0.314754	0.181597541414077	-1.455202	absent
TMEM214	-0.315034	0.486949583709543	-0.726747	absent
MTDH	-0.315427	0.521353745308281	-0.668884	absent
VAMP7	-0.31557	0.390210213822229	-0.905468	absent
VPS28	-0.316543	0.188837914637783	-1.428777	absent
ABCC4	-0.316759	0.385572144508908	-0.914779	absent
KIAA0100	-0.317088	0.50855044748042	-0.690131	absent
TPD52L1	-0.317743	0.497561419757054	-0.708633	absent
CLINT1	-0.318103	0.242105827675073	-1.257445	absent
TIPIN	-0.318439	0.336537825077328	-1.018654	absent
SEC61A2	-0.318459	0.477835673767627	-0.742506	absent
MFF	-0.318472	0.173500478936885	-1.485873	absent
NOTCH3	-0.318553	0.600602444992833	-0.54376	absent
TTYH2	-0.320827	0.496967332304979	-0.709641	absent
ACAP2	-0.32105	0.504189615664782	-0.697443	absent
PKD2	-0.321256	0.106444580517367	-1.805874	absent
SEC16A	-0.32181	0.302663032145953	-1.09734	absent
KIAA1549	-0.322584	0.396425720254892	-0.893113	absent
CADM1	-0.324069	0.633724054326306	-0.494177	absent
DNAJC5	-0.324504	0.634421152013698	-0.493148	absent
CALD1	-0.32498	0.525360872434695	-0.6623	absent
CERS2	-0.325255	0.466258449020015	-0.762809	absent
LPCAT4	-0.325622	0.39377045374439	-0.898374	absent
SYP	-0.326146	0.508126929494361	-0.690839	absent
TOM1L2	-0.326208	0.505507038848265	-0.69523	absent
SNRNP40	-0.326617	0.52088240712037	-0.66966	absent
